"Pel_CHP1_HePu1"	"Pel_PV1_HePu1"	"Pel_PV2_HePu1"	"Pel_PV3_HePu1"	"Pel_PubGel1_HePu1"	"Pel_CHP1_Demel1"	"Pel_PV1_Demel1"	"Pel_PV2_Demel1"	"Pel_PV3_Demel1"	"Pel_PubGel1_Demel1"	"Pel_CHP1_PubGel1"	"Pel_PV1_PubGel1"	"Pel_PV2_PubGel1"	"Pel_PV3_PubGel1"	"Pfuel_PubGfuel1_GaBo1"	"Pfuel_PubGfuel1_CHP1"	"Pth_GaBo1_TS1"	"Pth_TS7_TS1"	"Pth_TS1_Demth1"	"Pth_GaBo1_TS2"	"Pth_TS7_TS2"	"Pth_TS2_Demth2"	"Pth_GaBo1_TS3"	"Pth_TS7_TS3"	"Pth_TS3_Demth3"	"Pth_GaBo1_TS4"	"Pth_TS7_TS4"	"Pth_TS4_Demth4"	"Pth_GaBo1_TS5"	"Pth_TS7_TS5"	"Pth_TS5_Demth5"	"Pth_GaBo1_TS6"	"Pth_TS7_TS6"	"Pth_TS6_Demth6"	"Pth_GaBo1_Demth7"	"Pth_TS7_Demth7"	"Pth_GaBo1_Demth8"	"Pth_TS7_Demth8"	"Pth_GaBo1_Demth9"	"Pth_TS7_Demth9"	"Pth_GaBo1_Demth10"	"Pth_TS7_Demth10"	"Pth_GaBo1_Demth11"	"Pth_TS7_Demth11"	"Pth_GaBo1_Demth12"	"Pth_TS7_Demth12"	"Pth_GaBo1_Demth13"	"Pth_TS8_Demth13"	"Pth_GaBo1_Demth14"	"Pth_TS8_Demth14"	"Pth_GaBo1_Demth15"	"Pth_TS8_Demth15"	"Pth_GaBo1_Demth16"	"Pth_TS8_Demth16"	"Pth_GaBo1_Demth17"	"Pth_TS8_Demth17"	"Pth_GaBo1_Demth18"	"Pth_TS8_Demth18"	"Pth_GaBo1_Demth19"	"Pth_TS8_Demth19"	"Pth_GaBo1_Demth20"	"Pth_TS8_Demth20"	"Pth_GaBo1_Demth21"	"Pth_TS8_Demth21"	"Pth_GaBo1_Demth22"	"Pth_TS8_Demth22"	"Pth_GaBo1_Demth23"	"Pth_TS8_Demth23"	"Pth_GaBo1_Demth24"	"Pth_TS8_Demth24"	"Pth_CHP1_TS7"	"Pth_HePu1_TS8"	"Eth_TS1"	"Eth_TS2"	"Eth_TS3"	"Eth_TS4"	"Eth_TS5"	"Eth_TS6"	"Eth_TS7"	"Eth_TS8"	"Op_CHP1"	"Spot"
"1"	0	0	0	0	0	0	0	0	0	5.591767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06525	0	1.87806	0	1.670115	0	1.684395	0	1.92599	0	2.111755	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06525	0	1.87806	0	1.670115	0	1.684395	0	1.92599	0	2.111755	0	0	8.14055875424526	8.14055875424526	8.14055875424526	8.14055875424526	8.14055875424526	8.14055875424526	17.7378591223045	3.20114706115224	0	0.0209
"2"	0	0	0	0	2.67585244816324	0	0	0	0	5.591767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06525	0	1.87806	0	1.670115	0	1.684395	0	1.92599	0	2.111755	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06525	0	1.87806	0	1.670115	0	1.684395	0	1.92599	0	2.111755	0	8.13459144241624	8.14011753240623	8.14011753240623	8.14011753240623	8.14011753240623	8.14011753240623	8.14011753240623	6.40133272259489	0	0	0.0209
"3"	8.51087664473684	0	0	0	0	5.591767	0	0	0	0	7.89735635526318	0	0	0	0	73.3333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06525	0	1.87806	0	1.670115	0	1.684395	0	1.92599	0	2.111755	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06525	0	1.87806	0	1.670115	0	1.684395	0	1.92599	0	2.111755	36.6666666666667	25.873065	8.13967633448161	8.13967633448161	8.13967633448161	8.13967633448161	8.13967633448161	8.13967633448161	31.7320874342329	14.5375	1	0.0209
"4"	0	0	0	0	0	0	0	0	0	5.591767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06525	0	1.87806	0	1.670115	0	1.684395	0	1.92599	0	2.111755	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06525	0	1.87806	0	1.670115	0	1.684395	0	1.92599	0	2.111755	0	0	8.13923516047012	8.13923516047012	8.13923516047012	8.13923516047012	8.13923516047012	8.13923516047012	20.3948025412382	3.20114706115224	0	0.0209
"5"	0	0	0	0	2.91028007974218	0	0	0	0	5.51977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.197315	0	2.004605	0	1.771015	0	1.78486	0	2.048235	0	2.242195	0	0	0	0	0	0	0	0	0	0	0	0	0	2.197315	0	2.004605	0	1.771015	0	1.78486	0	2.048235	0	2.242195	0	8.84725144241624	8.13879401037045	8.13879401037045	8.13879401037045	8.13879401037045	8.13879401037045	8.13879401037045	8.34547213403517	0	0	0.0181
"6"	7.80093980396622	0	0	0	0	5.51977	0	0	0	0	8.6792901960338	0	0	0	0	73.3333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.197315	0	2.004605	0	1.771015	0	1.78486	0	2.048235	0	2.242195	0	0	0	0	0	0	0	0	0	0	0	0	0	2.197315	0	2.004605	0	1.771015	0	1.78486	0	2.048235	0	2.242195	36.6666666666667	24.0971030544517	8.13835288418131	8.13835288418131	8.13835288418131	8.13835288418131	8.13835288418131	8.13835288418131	32.9634614724682	12.0488780544517	1	0.0181
"7"	0	0	0	0	0	0	0	0	0	5.51977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.197315	0	2.004605	0	1.771015	0	1.78486	0	2.048235	0	2.242195	0	0	0	0	0	0	0	0	0	0	0	0	0	2.197315	0	2.004605	0	1.771015	0	1.78486	0	2.048235	0	2.242195	0	0	8.1379117819014	8.1379117819014	8.1379117819014	8.1379117819014	8.1379117819014	8.1379117819014	20.913449838463	0	0	0.0181
"8"	8.52396700585877	0	0	0	0	5.51977	0	0	0	0	7.95626299414125	0	0	0	0	73.3333333333334	0	0	0	0	0	0.64	0	0	0	0	0	0.4175	0	0	0	0	0	0	0	2.197315	0	2.004605	0	1.771015	0	1.78486	0	2.048235	0	2.242195	0	0	0	0.64	0	0	0	0.4175	0	0	0	0	0	2.197315	0	2.004605	0	1.771015	0	1.78486	0	2.048235	0	2.242195	36.6666666666667	27.643225	8.13747070352942	7.49747070352942	8.13747070352942	7.71997070352942	8.13747070352942	8.13747070352942	45.5307579870166	14.5375	1	0.0181
"9"	0	0	0	0	0	0	0	0	0	5.327778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.189755	0	1.997115	0	1.76222	0	1.77721	0	2.041975	0	2.233005	0	0	0	0	0	0	0	0	0	0	0	0	0	2.189755	0	1.997115	0	1.76222	0	1.77721	0	2.041975	0	2.233005	0	0	8.13702964906409	7.49706433734355	8.13702964906409	7.71955227774639	8.13702964906409	8.13702964906409	33.5270102000529	2.53543206115225	0	0.016
"10"	0	0	0	0	2.8693499122075	0	0	0	0	5.327778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.189755	0	1.997115	0	1.76222	0	1.77721	0	2.041975	0	2.233005	0	0	0	0	0	0	0	0	0	0	0	0	0	2.189755	0	1.997115	0	1.76222	0	1.77721	0	2.041975	0	2.233005	0	9.46598536037256	8.1365886185041	7.49665799318289	8.1365886185041	7.71913387464222	8.1365886185041	8.1365886185041	21.5239130214606	0	0	0.016
"11"	8.23849045165202	0	0	0	0	5.327778	0	0	0	0	2.55956078055012	0	0	0	0	63.5430487203369	0	0	0	0	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	2.189755	0	1.997115	0	1.76222	0	1.77721	0	2.041975	0	2.233005	0	0	0	0.64	0	0	0	0	0	0	0	0	0	2.189755	0	1.997115	0	1.76222	0	1.77721	0	2.041975	0	2.233005	28.8344389762695	27.17878	8.13614761184816	6.85625167104627	8.13614761184816	7.71871549421568	8.13614761184816	8.13614761184816	38.355905392246	14.5375	1	0.016
"12"	0	0	0	0	0	0	0	0	0	5.327778	0	0	0	0	0	0	0	0	0	0	0	0.53	0	0	0	0	0	0.4175	0	0	0	0	0	0	0	2.189755	0	1.997115	0	1.76222	0	1.77721	0	2.041975	0	2.233005	0	0	0	0.53	0	0	0	0.4175	0	0	0	0	0	2.189755	0	1.997115	0	1.76222	0	1.77721	0	2.041975	0	2.233005	0	0	8.13570662909498	6.32588005921194	8.13570662909498	7.30079713646554	8.13570662909498	8.13570662909498	26.3525464854257	1.58793206115225	0	0.016
"13"	0	0	0	0	2.86366477266053	0	0	0	0	5.111787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.037035	0	1.85363	0	1.63948	0	1.652695	0	1.893855	0	2.078655	0	0	0	0	0	0	0	0	0	0	0	0	0	2.037035	0	1.85363	0	1.63948	0	1.652695	0	1.893855	0	2.078655	0	9.56750400545883	8.13526567024325	6.32553719375055	8.13526567024325	7.30040143007287	8.13526567024325	8.13526567024325	15.1957681658994	0	0	0.0164
"14"	7.38088193047975	0	0	0	0	5.111787	0	0	0	0	9.50733106952027	0	0	0	0	73.3333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	8.14717526470832	0	0	0	0	0	2.037035	0	1.85363	0	1.63948	0	1.652695	0	1.893855	0	2.078655	0	0	0	0	0	0	0	0	0	0	0	0	0	2.037035	0	1.85363	0	1.63948	0	1.652695	0	1.893855	0	2.078655	36.6666666666667	25.69285	8.13482473529168	6.32519434687262	8.13482473529168	7.30000574512766	16.282	8.13482473529168	32.559085950588	14.5375	1	0.0164
"15"	0	0	0	0	0	0	0	0	0	5.111787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.037035	0	1.85363	0	1.63948	0	1.652695	0	1.893855	0	2.078655	0	0	0	0	0	0	0	0	0	0	0	0	0	2.037035	0	1.85363	0	1.63948	0	1.652695	0	1.893855	0	2.078655	0	0	8.13438382423898	6.32485151857715	8.13438382423898	7.29961008162875	16.2811175084905	8.13438382423898	21.4019712339127	3.38136206115225	0	0.0164
"16"	10.3426712055245	0	0	0	0	5.111787	0	0	0	0	6.54554179447554	0	0	0	0	73.3333333333334	0	0	0	0	0	3.20286114	0	0	3.44186712	0	0	0.625	0	0	3.47927544	0	0	0.915	0	2.037035	0	1.85363	0	1.63948	0	1.652695	0	1.893855	0	2.078655	0	0	0	3.20286114	0	3.44186712	0	0.625	0	3.47927544	0	0.915	0	2.037035	0	1.85363	0	1.63948	0	1.652695	0	1.893855	0	2.078655	36.6666666666667	33.9756749101479	8.13394293708386	3.12164756886311	4.69207581708386	6.67421443957497	12.8009596248125	7.21894293708386	46.9121279043934	14.5375	1	0.0164
"17"	0	0	0	0	3.72362778642386	0	0	0	0	4.943794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.125	0	0	0	0	1.977085	0	1.795945	0	1.59094	0	1.603775	0	1.834235	0	2.01763	0	0	0	0	0	0	0	0	0	1.125	0	0	0	1.977085	0	1.795945	0	1.59094	0	1.603775	0	1.834235	0	2.01763	0	11.9453979388478	8.133502073825	3.12147837420182	4.69182150452579	6.67385269423807	11.6752658072113	7.21855166722454	36.089975246577	14.5375	0	0.0138
"18"	0	0	0	0	2.25853557972034	0	0	0	0	4.943794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.977085	0	1.795945	0	1.59094	0	1.603775	0	1.834235	0	2.01763	0	0	0	0	0	0	0	0	0	0	0	0	0	1.977085	0	1.795945	0	1.59094	0	1.603775	0	1.834235	0	2.01763	0	7.10309439822046	8.13306123446113	3.12130918871095	4.69156720575157	6.67349096850793	11.6746330027066	7.21816041857221	25.26840915416	10.8201964593727	0	0.0138
"19"	0	0	0	0	0	0	0	0	0	4.943794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.977085	0	1.795945	0	1.59094	0	1.603775	0	1.834235	0	2.01763	0	0	0	0	0	0	0	0	0	0	0	0	0	1.977085	0	1.795945	0	1.59094	0	1.603775	0	1.834235	0	2.01763	0	0	8.13262041899095	3.12114001239002	4.69131292076046	6.67312926238347	11.6740002325001	7.21776919112574	14.4474295953505	0	0	0.0138
"20"	6.69064812015504	0	0	0	0	4.943794	0	0	0	0	0	0	0	0	0	56.0574035335917	0	0	0.96	0	0.0818902947614912	3.20286114	0	0	0.92	0	0	0.4175	0	0	3.47927544	0	0	0.915	0	1.977085	0	1.795945	0	1.59094	0	1.603775	0	1.834235	0	2.01763	0	0.96	0	3.20286114	0	0.92	0	0.4175	0	3.47927544	0	0.915	0	1.977085	0	1.795945	0	1.59094	0	1.603775	0	1.834235	0	2.01763	22.8459228268734	20.71424658	7.17217962741316	0	3.77105864955171	6.25526757586365	8.19409205659011	6.30237798488396	26.3910690704699	0	1	0.0138
"21"	6.2002	0	0	0	0	4.7998	0	0	0	0	0	0	0	0	0	55	0	2.16572731825633	0	0	0	0	0	0	0	0	0	0	0	0	1.55	0	0	0	0	1.78259	0	1.607195	0	1.433915	0	1.44752	0	1.64639	0	1.82114	0	0	0	0	0	0	0	0	0	1.55	0	0	0	1.78259	0	1.607195	0	1.433915	0	1.44752	0	1.64639	0	1.82114	22	19.065615	9.33751821040197	0	3.77085425652629	6.2549285376297	6.64364793322271	6.30203639324527	36.4851613447464	7.776865	1	0.0111
"22"	5.45267895224017	0	0	0	0	4.7998	0	0	0	0	0.747521047759832	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78259	0	1.607195	0	1.433915	0	1.44752	0	1.64639	0	1.82114	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78259	0	1.607195	0	1.433915	0	1.44752	0	1.64639	0	1.82114	22	16.4998065094787	9.33701211283777	0	3.77064987457905	6.25458951777176	6.6432878446038	6.30169482012099	48.7444338330704	14.5375	1	0.0111
"23"	0	0	0	0	0	0	0	0	0	4.7998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78259	0	1.607195	0	1.433915	0	1.44752	0	1.64639	0	1.82114	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78259	0	1.607195	0	1.433915	0	1.44752	0	1.64639	0	1.82114	0	0	9.33650604270427	0	3.7704455037094	6.25425051628885	6.64292777550186	6.30135326551012	39.0030418634725	4.79796206115224	0	0.0111
"24"	9.87686992450213	0	0	0	0	4.7998	0	0	0	0	0	0	0	0	0	61.1277832075036	0	0	1.195	0	11.34386114	3.20286114	0	5.29075885608325	0.92	0	2.72208846682003	0.835	0	4.97770771408419	3.47927544	0	2.75498827058833	0.915	0	1.78259	0	1.607195	0	1.433915	0	1.44752	0	1.64639	0	1.82114	0	1.195	0	3.20286114	0	0.92	0	0.835	0	3.47927544	0	0.915	0	1.78259	0	1.607195	0	1.433915	0	1.44752	0	1.64639	0	1.82114	26.9022265660029	30.0256845704865	8.141	8.141	8.141	8.141	8.141	8.141	29.075	14.5375	1	0.0111
"25"	0	0	0	0	0	0	0	0	0	5.375776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80596	0	1.618625	0	1.48874	0	1.50353	0	1.729015	0	1.913985	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80596	0	1.618625	0	1.48874	0	1.50353	0	1.729015	0	1.913985	0	0	8.14055875424526	8.14055875424526	8.14055875424526	8.14055875424526	8.14055875424526	8.14055875424526	19.0135691223045	4.47685706115224	0	0.0209
"26"	0	0	0	0	1.83659229817608	0	0	0	0	5.375776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80596	0	1.618625	0	1.48874	0	1.50353	0	1.729015	0	1.913985	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80596	0	1.618625	0	1.48874	0	1.50353	0	1.729015	0	1.913985	0	5.58324058645528	8.14011753240623	8.14011753240623	8.14011753240623	8.14011753240623	8.14011753240623	8.14011753240623	8.95268357855584	0	0	0.0209
"27"	8.09123519736842	0	0	0	0	5.375776	0	0	0	0	0	0	0	0	0	59.1116853289474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80596	0	1.618625	0	1.48874	0	1.50353	0	1.729015	0	1.913985	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80596	0	1.618625	0	1.48874	0	1.50353	0	1.729015	0	1.913985	25.2893482631579	24.597355	8.13967633448161	8.13967633448161	8.13967633448161	8.13967633448161	8.13967633448161	8.13967633448161	24.1816916023546	14.5375	1	0.0209
"28"	0	0	0	0	0	0	0	0	0	5.375776	0	0	0	0	0	0	0	0	0	0	0	0.64	0	0	0	0	0	0.4175	0	0	0	0	0	0	0	1.80596	0	1.618625	0	1.48874	0	1.50353	0	1.729015	0	1.913985	0	0	0	0.64	0	0	0	0.4175	0	0	0	0	0	1.80596	0	1.618625	0	1.48874	0	1.50353	0	1.729015	0	1.913985	0	0	8.13923516047012	7.49923516047012	8.13923516047012	7.72173516047012	8.13923516047012	8.13923516047012	14.1205259441109	3.41935706115225	0	0.0209
"29"	6.9077477860176	0	0	0	0	5.111787	0	0	0	0	0	0	0	0	0	56.6992246433627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.777305	0	1.603215	0	1.456625	0	1.466355	0	1.697555	0	1.88017	0	0	0	0	0	0	0	0	0	0	0	0	0	1.777305	0	1.603215	0	1.456625	0	1.466355	0	1.697555	0	1.88017	23.3593797146901	20.9995532694935	8.13879401037045	7.4988286986499	8.13879401037045	7.72131663905275	8.13879401037045	8.13879401037045	27.5979153201292	14.5375	1	0.0181
"30"	0	0	0	0	0	0	0	0	0	5.111787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.777305	0	1.603215	0	1.456625	0	1.466355	0	1.697555	0	1.88017	0	0	0	0	0	0	0	0	0	0	0	0	0	1.777305	0	1.603215	0	1.456625	0	1.466355	0	1.697555	0	1.88017	0	0	8.13835288418131	7.4984222588601	8.13835288418131	7.72089814031942	8.13835288418131	8.13835288418131	17.7151945010683	4.65548706115224	0	0.0181
"31"	0	0	0	0	1.64701867894084	0	0	0	0	5.111787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.777305	0	1.603215	0	1.456625	0	1.466355	0	1.697555	0	1.88017	0	0	0	0	0	0	0	0	0	0	0	0	0	1.777305	0	1.603215	0	1.456625	0	1.466355	0	1.697555	0	1.88017	0	5.22599026827927	8.1379117819014	7.4980158410995	8.1379117819014	7.72047966426891	8.1379117819014	8.1379117819014	7.83300932979106	0	0	0.0181
"32"	7.85575855689177	0	0	0	0	5.111787	0	0	0	0	0	0	0	0	0	58.2792425948196	0	0	0	0	0	0.64	0	0	0	0	0	0.4175	0	0	0	0	0	0	0	1.777305	0	1.603215	0	1.456625	0	1.466355	0	1.697555	0	1.88017	0	0	0	0.64	0	0	0	0.4175	0	0	0	0	0	1.777305	0	1.603215	0	1.456625	0	1.466355	0	1.697555	0	1.88017	24.6233940758557	25.476225	8.13747070352942	6.85760944536693	8.13747070352942	7.30256121089998	8.13747070352942	8.13747070352942	22.5747538531208	14.5375	1	0.0181
"33"	0	0	0	0	0	0	0	0	0	4.991792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.872635	0	1.704635	0	1.519405	0	1.526165	0	1.777635	0	1.96423	0	0	0	0	0	0	0	0	0	0	0	0	0	1.872635	0	1.704635	0	1.519405	0	1.526165	0	1.777635	0	1.96423	0	0	8.13702964906409	6.85723775994064	8.13702964906409	7.30216540889371	8.13702964906409	8.13702964906409	12.2088252916048	4.17200706115225	0	0.016
"34"	0	0	0	0	1.87721250786668	0	0	0	0	4.991792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.872635	0	1.704635	0	1.519405	0	1.526165	0	1.777635	0	1.96423	0	0	0	0	0	0	0	0	0	0	0	0	0	1.872635	0	1.704635	0	1.519405	0	1.526165	0	1.777635	0	1.96423	0	6.19292406345216	8.1365886185041	6.85686609465986	8.1365886185041	7.30176962834008	8.1365886185041	8.1365886185041	1.84345856794302	0	0	0.016
"35"	7.54841012428008	0	0	0	0	4.991792	0	0	0	0	3.89912921426572	0	0	0	0	64.0655522309097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.872635	0	1.704635	0	1.519405	0	1.526165	0	1.777635	0	1.96423	0	0	0	0	0	0	0	0	0	0	0	0	0	1.872635	0	1.704635	0	1.519405	0	1.526165	0	1.777635	0	1.96423	29.2524417847278	24.902205	8.13614761184816	6.8564944495235	8.13614761184816	7.30137386923793	8.13614761184816	8.13614761184816	20.7310954364115	14.5375	1	0.016
"36"	0	0	0	0	0	0	0	0	0	4.991792	0	0	0	0	0	0	0	0	0	0	0	0.64	0	0	0	0	0	0.4175	0	0	0	0	0	0	0	1.872635	0	1.704635	0	1.519405	0	1.526165	0	1.777635	0	1.96423	0	0	0	0.64	0	0	0	0.4175	0	0	0	0	0	1.872635	0	1.704635	0	1.519405	0	1.526165	0	1.777635	0	1.96423	0	0	8.13570662909498	6.21612282453046	8.13570662909498	6.8834781315861	8.13570662909498	8.13570662909498	10.3652668019866	3.11450706115225	0	0.016
"37"	0	0	0	0	2.17011875082024	0	0	0	0	4.919795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.872635	0	1.704635	0	1.519405	0	1.526165	0	1.777635	0	1.96423	0	0	0	0	0	0	0	0	0	0	0	0	0	1.872635	0	1.704635	0	1.519405	0	1.526165	0	1.777635	0	1.96423	0	7.25036674649041	8.13526567024325	6.21578590795912	8.13526567024325	6.88310504406572	8.13526567024325	8.13526567024325	0	0	0	0.0164
"38"	7.15375035909222	0	0	0	0	4.919795	0	0	0	0	9.55538523391525	0	0	0	0	72.7148843216791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.872635	0	1.704635	0	1.519405	0	1.526165	0	1.777635	0	1.96423	0	0	0	0	0	0	0	0	0	0	0	0	0	1.872635	0	1.704635	0	1.519405	0	1.526165	0	1.777635	0	1.96423	36.1719074573433	24.902205	8.13482473529168	6.21544900964881	8.13482473529168	6.88273197676684	8.13482473529168	8.13482473529168	25.8072024573433	14.5375	1	0.0164
"39"	0	0	0	0	0	0	0	0	0	4.919795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.872635	0	1.704635	0	1.519405	0	1.526165	0	1.777635	0	1.96423	0	0	0	0	0	0	0	0	0	0	0	0	0	1.872635	0	1.704635	0	1.519405	0	1.526165	0	1.777635	0	1.96423	0	0	8.13438382423898	6.21511212959853	8.13438382423898	6.88235892968838	8.13438382423898	8.13438382423898	15.4410986957015	4.17200706115224	0	0.0164
"40"	9.08114661292303	0	0	0	0	4.919795	0	0	0	0	0	0	0	0	0	60.0015693548717	0	0	0	0	-1.77635683940025e-15	0.64	0	0	3.44186712	0	0	0.625	0	0	3.47927544	0	0	0.915	0	1.872635	0	1.704635	0	1.519405	0	1.526165	0	1.777635	0	1.96423	0	0	0	0.64	0	3.44186712	0	0.625	0	3.47927544	0	0.915	0	1.872635	0	1.704635	0	1.519405	0	1.526165	0	1.777635	0	1.96423	26.0012554838974	29.8315666234522	8.13394293708386	5.57477526780729	4.69207581708386	6.25698590282922	4.65466749708385	7.21894293708386	31.0768122653072	14.5375	1	0.0164
"41"	0	0	0	0	0	0	0	0	0	4.919795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43	0	0	0	0	1.913375	0	1.742315	0	1.54534	0	1.55262	0	1.810275	0	1.99457	0	0	0	0	0	0	0	0	0	1.43	0	0	0	1.913375	0	1.742315	0	1.54534	0	1.55262	0	1.810275	0	1.99457	0	0	8.133502073825	5.57447311255357	4.69182150452579	6.2566467714612	3.22441521207307	7.21855166722454	20.5166328885129	2.54821706115225	0	0.0138
"42"	7.16944866560418	0	0	0	0	4.919795	0	0	0	0	9.91075633439584	0	0	0	0	73.3333333333334	0	0	0	0	3.84975455451886	0	0	0	0	0	1.6867835531838	0	8.88178419700125e-16	9.32936265244961	0	0	0	0	0	1.913375	0	1.742315	0	1.54534	0	1.55262	0	1.810275	-8.88178419700125e-16	1.99457	0	0	0	0	0	0	0	0	0	0	0	0	0	1.913375	0	1.742315	0	1.54534	0	1.55262	0	1.810275	0	1.99457	36.6666666666667	22.5479160533251	8.13306123446113	9.42392552819565	4.69156720575157	7.94309121165804	12.5536030998102	7.21816041857221	31.7577917845662	14.5375	1	0.0138
"43"	0	0	0	0	3.40292714755003	0	0	0	0	4.919795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.913375	0	1.742315	0	1.54534	0	1.55262	0	1.810275	0	1.99457	0	0	0	0	0	0	0	0	0	0	0	0	0	1.913375	0	1.742315	0	1.54534	0	1.55262	0	1.810275	0	1.99457	0	10.5592829388478	8.13262041899095	9.42341474731709	4.69131292076046	7.94266069264604	12.5529226890407	7.21776919112574	21.1975754983846	14.5375	0	0.0138
"44"	0	0	0	0	4.51921510316035	0	0	0	0	4.919795	0	0	0	0	0	0	0	0	0.96	0	0	0.64	0	0	0.92	0	0	0.4175	0	0	3.47927544	0	0	0.915	-1.73549399148623e-29	1.913375	0	1.742315	0	1.54534	0	1.55262	0	1.810275	0	1.99457	0	0.96	0	0.64	0	0.92	0	0.4175	0	3.47927544	0	0.915	0	1.913375	0	1.742315	0	1.54534	0	1.55262	0	1.810275	0	1.99457	0	13.9914899593844	7.17217962741316	8.78290399412308	3.77105864955171	7.52473019696836	9.0729668751498	6.30237798488396	10.6379315805367	10.6379315805367	0	0.0138
"45"	0	0	0	0	0	0	0	0	0	4.871797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94430452610506e-30	1.92625	0	1.75473	0	1.558275	0	1.56683	0	1.822905	0	2.008365	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92625	0	1.75473	0	1.558275	0	1.56683	0	1.822905	0	2.008365	0	0	7.17179089214564	8.78242795689157	3.77085425652629	7.52432235330604	9.07247511638349	6.30203639324527	0	0	0	0.0111
"46"	7.03082834783103	0	0	0	0	4.871797	0	0	0	0	10.097374652169	0	0	0	0	73.3333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92625	0	1.75473	0	1.558275	0	1.56683	0	1.822905	0	2.008365	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92625	0	1.75473	0	1.558275	0	1.56683	0	1.822905	0	2.008365	36.6666666666667	21.2752865805367	7.17140217794775	8.78195194546149	3.77064987457905	7.52391453174902	9.07198338427071	6.30169482012099	26.0293116666667	10.6379315805367	1	0.0111
