Zeit;Waermebedarf;Strombedarf;DayAhead_Preis;PV;E_Mob
15314400;6,52E-05;7,59E-05;12,881549;3,57E-05;0,00E+00
15318000;7,06E-05;7,92E-05;12,881549;1,26E-04;0
15321600;6,45E-05;8,39E-05;12,881549;1,63E-04;0,00E+00
15325200;5,93E-05;8,82E-05;22,308067;3,70E-04;2,00E+00
15328800;5,80E-05;9,10E-05;22,308067;4,07E-04;2,00E+00
15332400;5,44E-05;9,29E-05;22,308067;3,96E-04;2,00E+00
15336000;5,22E-05;9,21E-05;22,308067;5,18E-04;2,00E+00
15339600;5,20E-05;8,88E-05;33,878014;4,78E-04;0
15343200;4,73E-05;8,69E-05;33,878014;3,55E-04;0
15346800;4,66E-05;8,62E-05;33,878014;3,12E-04;0
15350400;4,46E-05;8,51E-05;33,878014;3,21E-04;0
15354000;4,55E-05;8,56E-05;32,95455;3,01E-04;0
15357600;4,78E-05;9,05E-05;32,95455;1,39E-04;0
15361200;5,19E-05;9,27E-05;32,95455;6,00E-05;0
15364800;5,53E-05;9,29E-05;32,95455;9,06E-06;0
15368400;5,85E-05;9,26E-05;13,485144;0,00E+00;0
15372000;5,73E-05;9,54E-05;13,485144;0,00E+00;0
15375600;4,85E-05;8,84E-05;13,485144;0,00E+00;0
15379200;3,66E-05;8,40E-05;13,485144;0,00E+00;0,00E+00
15382800;2,90E-05;8,36E-05;60,3691;0,00E+00;0,00E+00
15386400;2,83E-05;8,40E-05;60,3691;0,00E+00;0,00E+00
15390000;2,67E-05;8,37E-05;60,3691;0,00E+00;0,00E+00
15393600;2,83E-05;8,54E-05;60,3691;1,08E-06;0,00E+00
15397200;4,79E-05;8,91E-05;6,305976;2,09E-05;0,00E+00
15400800;7,13E-05;0,000103992;6,305976;4,63E-05;0,00E+00
15404400;7,72E-05;0,000117476;6,305976;9,25E-05;0
15408000;7,06E-05;0,000125605;6,305976;1,77E-04;0,00E+00
15411600;6,48E-05;0,000127394;51,864742;3,59E-04;0,00E+00
15415200;6,34E-05;0,000129207;51,864742;3,85E-04;0,00E+00
15418800;5,95E-05;0,000131352;51,864742;3,26E-04;0,00E+00
15422400;5,71E-05;0,000129889;51,864742;3,37E-04;0,00E+00
15426000;5,68E-05;0,000128892;-1,828586;3,71E-04;2
15429600;5,17E-05;0,000127679;-1,828586;3,41E-04;2
15433200;5,10E-05;0,000126453;-1,828586;5,59E-04;2
15436800;4,88E-05;0,000124111;-1,828586;3,33E-04;2
15440400;4,97E-05;0,000123383;-15,365062;1,94E-04;0
15444000;5,22E-05;0,000123352;-15,365062;1,07E-04;0
15447600;5,67E-05;0,000122558;-15,365062;4,26E-05;0
15451200;6,05E-05;0,000119203;-15,365062;1,40E-05;0
15454800;6,39E-05;0,000114829;32,858948;0;2
15458400;6,27E-05;0,000111458;32,858948;0;2
15462000;5,30E-05;0,000102138;32,858948;0;2
15465600;4,00E-05;9,46E-05;32,858948;0;2,00E+00
15469200;2,46E-05;9,21E-05;18,533121;0;0,00E+00
15472800;2,41E-05;9,09E-05;18,533121;0;0,00E+00
15476400;2,27E-05;9,11E-05;18,533121;0;0,00E+00
15480000;2,41E-05;9,28E-05;18,533121;1,15E-06;0,00E+00
15483600;4,07E-05;9,56E-05;22,146812;1,33E-05;0,00E+00
15487200;6,05E-05;0,000108712;22,146812;4,86E-05;0,00E+00
15490800;6,55E-05;0,000122343;22,146812;0,000110556;0
15494400;5,99E-05;0,00012802;22,146812;0,000208045;0,00E+00
15498000;5,50E-05;0,000128669;58,713394;0,000391533;0,00E+00
15501600;5,39E-05;0,000131007;58,713394;0,000438278;0,00E+00
15505200;5,05E-05;0,000132517;58,713394;0,000134624;0,00E+00
15508800;4,85E-05;0,000132206;58,713394;0,000344038;0,00E+00
15512400;4,82E-05;0,000131246;65,69452;0,000416156;0
15516000;4,39E-05;0,00012957;65,69452;0,000371418;0
15519600;4,33E-05;0,000128387;65,69452;0,000315649;0
15523200;4,14E-05;0,000126729;65,69452;0,000247606;0
15526800;4,22E-05;0,000126751;42,847557;0,000169673;0
15530400;4,44E-05;0,000126406;42,847557;0,000130077;0
15534000;4,81E-05;0,000125073;42,847557;6,35E-05;0
15537600;5,14E-05;0,000120333;42,847557;7,00E-06;0
15541200;5,43E-05;0,000116397;-26,82691;0;2
15544800;5,32E-05;0,000111331;-26,82691;0;2
15548400;4,50E-05;0,000101785;-26,82691;0;2
15552000;3,40E-05;9,59E-05;-26,82691;0;2,00E+00
15555600;2,25E-05;9,37E-05;2,342905;0;2,00E+00
15559200;2,20E-05;9,19E-05;2,342905;0;2,00E+00
15562800;2,08E-05;9,25E-05;2,342905;0;2,00E+00
15566400;2,20E-05;9,43E-05;2,342905;1,16E-06;2,00E+00
15570000;3,73E-05;9,66E-05;49,678925;1,07E-05;0,00E+00
15573600;5,55E-05;0,000109843;49,678925;5,00E-05;0,00E+00
15577200;6,00E-05;0,000123016;49,678925;0,000186454;0
15580800;5,49E-05;0,000127984;49,678925;0,000273758;0,00E+00
15584400;5,04E-05;0,000128417;19,971724;0,00030425;0,00E+00
15588000;4,93E-05;0,000129019;19,971724;0,000357262;0,00E+00
15591600;4,63E-05;0,000133037;19,971724;0,000503983;0,00E+00
15595200;4,44E-05;0,000131561;19,971724;0,000344328;0,00E+00
15598800;4,42E-05;0,000131404;57,860924;0,000263971;0
15602400;4,02E-05;0,000130061;57,860924;0,000277908;0
15606000;3,96E-05;0,000128356;57,860924;0,000170362;0
15609600;3,80E-05;0,000125433;57,860924;0,000149476;0
15613200;3,87E-05;0,000124502;6,062564;6,89E-05;2
15616800;4,06E-05;0,000124099;6,062564;5,26E-05;2
15620400;4,41E-05;0,000123143;6,062564;4,91E-05;2
15624000;4,71E-05;0,000118163;6,062564;1,67E-05;2
15627600;4,97E-05;0,000114553;11,251122;0;0
15631200;4,87E-05;0,000111911;11,251122;0;0
15634800;4,12E-05;0,000102919;11,251122;0;0
15638400;3,11E-05;9,58E-05;11,251122;0;0,00E+00
15642000;2,20E-05;9,23E-05;4,738057;0;2,00E+00
15645600;2,15E-05;9,18E-05;4,738057;0;2,00E+00
15649200;2,03E-05;9,27E-05;4,738057;0;2,00E+00
15652800;2,15E-05;9,43E-05;4,738057;1,17E-06;2,00E+00
15656400;3,64E-05;9,68E-05;-26,311567;4,31E-06;0,00E+00
15660000;5,42E-05;0,000109948;-26,311567;4,57E-05;0,00E+00
15663600;5,86E-05;0,000121813;-26,311567;3,65E-05;0
15667200;5,36E-05;0,000127288;-26,311567;2,23E-05;0,00E+00
15670800;4,92E-05;0,000128219;70,025764;6,18E-05;0,00E+00
15674400;4,82E-05;0,000130822;70,025764;5,69E-05;0,00E+00
15678000;4,52E-05;0,000133985;70,025764;1,32E-04;0,00E+00
15681600;4,33E-05;0,000133111;70,025764;1,56E-04;0,00E+00
15685200;4,31E-05;0,000131582;48,62365;1,56E-04;0
15688800;3,93E-05;0,000130098;48,62365;3,02E-04;0
15692400;3,87E-05;0,00012782;48,62365;2,90E-04;0
15696000;3,71E-05;0,000125132;48,62365;2,23E-04;0
15699600;3,77E-05;0,000124852;16,227877;1,65E-04;0
15703200;3,97E-05;0,000124611;16,227877;7,39E-05;0
15706800;4,31E-05;0,000123933;16,227877;4,71E-05;0
15710400;4,59E-05;0,000119117;16,227877;9,49E-06;0
15714000;4,86E-05;0,000114399;76,64764;0,00E+00;2
15717600;4,76E-05;0,000112482;76,64764;0,00E+00;2
15721200;4,03E-05;0,000103372;76,64764;0,00E+00;2
15724800;3,04E-05;9,71E-05;76,64764;0,00E+00;2,00E+00
15728400;1,83E-05;9,49E-05;59,683792;0,00E+00;2,00E+00
15732000;1,79E-05;9,50E-05;59,683792;0,00E+00;2,00E+00
15735600;1,68E-05;9,50E-05;59,683792;0,00E+00;2,00E+00
15739200;1,79E-05;9,61E-05;59,683792;1,81E-06;2,00E+00
15742800;3,02E-05;9,93E-05;-16,86606;3,45E-05;0,00E+00
15746400;4,49E-05;0,00011243;-16,86606;5,60E-05;0,00E+00
15750000;4,86E-05;0,000123673;-16,86606;1,40E-04;0
15753600;4,45E-05;0,00012942;-16,86606;3,18E-04;0,00E+00
15757200;4,09E-05;0,000129791;16,789167;4,70E-04;2,00E+00
15760800;4,00E-05;0,000131897;16,789167;5,69E-04;2,00E+00
15764400;3,75E-05;0,000133131;16,789167;5,42E-04;2,00E+00
15768000;3,60E-05;0,000131539;16,789167;6,22E-04;2,00E+00
15771600;3,58E-05;0,000128299;45,640343;4,57E-04;2
15775200;3,26E-05;0,000125419;45,640343;5,76E-04;2
15778800;3,21E-05;0,000123956;45,640343;4,46E-04;2
15782400;3,08E-05;0,000122552;45,640343;3,77E-04;2
15786000;3,13E-05;0,000122341;-6,410901;2,50E-04;0
15789600;3,29E-05;0,000122347;-6,410901;9,02E-05;0
15793200;3,57E-05;0,00012098;-6,410901;3,51E-05;0
15796800;3,81E-05;0,000116661;-6,410901;5,94E-06;0
15800400;4,03E-05;0,000113288;49,68152;0;0
15804000;3,95E-05;0,000111927;49,68152;0;0
15807600;3,34E-05;0,000104438;49,68152;0;0
15811200;2,52E-05;9,72E-05;49,68152;0;0,00E+00
15814800;1,57E-05;9,26E-05;48,86528;0;2,00E+00
15818400;1,54E-05;9,02E-05;48,86528;0;2,00E+00
15822000;1,45E-05;9,04E-05;48,86528;0;2,00E+00
15825600;1,54E-05;9,01E-05;48,86528;1,12E-06;2,00E+00
15829200;2,60E-05;8,87E-05;0,524542;3,18E-05;0,00E+00
15832800;3,87E-05;9,03E-05;0,524542;5,78E-05;0,00E+00
15836400;4,19E-05;9,75E-05;0,524542;0,000143714;0
15840000;3,83E-05;0,000104804;0,524542;0,000308992;0,00E+00
15843600;3,52E-05;0,000108771;-8,280302;0,000350572;2,00E+00
15847200;3,44E-05;0,000110732;-8,280302;0,000560187;2,00E+00
15850800;3,23E-05;0,000111606;-8,280302;0,000524712;2,00E+00
15854400;3,10E-05;0,000108931;-8,280302;0,000635142;2,00E+00
15858000;3,08E-05;0,000106016;68,19951;0,00073469;2
15861600;2,81E-05;0,000102197;68,19951;0,000720236;2
15865200;2,77E-05;0,000101839;68,19951;0,000628652;2
15868800;2,65E-05;9,93E-05;68,19951;0,000475012;2
15872400;2,70E-05;9,99E-05;5,380216;0,000352747;0
15876000;2,83E-05;0,000101986;5,380216;0,000185343;0
15879600;3,08E-05;0,000101259;5,380216;5,62E-05;0
15883200;3,28E-05;9,63E-05;5,380216;1,19E-05;0
15886800;3,47E-05;9,55E-05;-17,271458;0;0
15890400;3,40E-05;9,56E-05;-17,271458;0;0
15894000;2,88E-05;9,00E-05;-17,271458;0;0
15897600;2,17E-05;8,53E-05;-17,271458;0;0,00E+00
15901200;2,18E-05;8,28E-05;38,573704;0;2,00E+00
15904800;2,13E-05;8,21E-05;38,573704;0;2,00E+00
15908400;2,01E-05;8,08E-05;38,573704;0;2,00E+00
15912000;2,13E-05;8,03E-05;38,573704;1,02E-06;2,00E+00
15915600;3,60E-05;7,86E-05;40,47875;2,32E-05;0,00E+00
15919200;5,36E-05;7,91E-05;40,47875;7,29E-05;0,00E+00
15922800;5,80E-05;8,27E-05;40,47875;0,000145474;0
15926400;5,31E-05;8,78E-05;40,47875;0,00021792;0,00E+00
15930000;4,88E-05;9,14E-05;-13,748875;0,000174357;0,00E+00
15933600;4,77E-05;9,48E-05;-13,748875;0,000253269;0,00E+00
15937200;4,47E-05;9,84E-05;-13,748875;0,000428306;0,00E+00
15940800;4,29E-05;9,69E-05;-13,748875;0,000443006;0,00E+00
15944400;4,27E-05;9,38E-05;79,38537;0,000352564;0
15948000;3,89E-05;9,08E-05;79,38537;0,000291725;0
15951600;3,83E-05;8,91E-05;79,38537;0,000342193;0
15955200;3,67E-05;8,87E-05;79,38537;0,000365935;0
15958800;3,74E-05;9,18E-05;64,651115;0,000173379;0
15962400;3,93E-05;9,52E-05;64,651115;8,62E-05;0
15966000;4,26E-05;9,61E-05;64,651115;3,36E-05;0
15969600;4,55E-05;9,54E-05;64,651115;4,78E-06;0
15973200;4,81E-05;9,55E-05;-13,217374;0;0
15976800;4,71E-05;9,74E-05;-13,217374;0;0
15980400;3,99E-05;9,14E-05;-13,217374;0;0
15984000;3,01E-05;8,68E-05;-13,217374;0;0,00E+00
15987600;2,38E-05;8,66E-05;13,629556;0;2,00E+00
15991200;2,32E-05;8,54E-05;13,629556;0;2,00E+00
15994800;2,19E-05;8,59E-05;13,629556;0;2,00E+00
15998400;2,32E-05;8,77E-05;13,629556;1,59E-06;2,00E+00
16002000;3,93E-05;9,13E-05;17,792526;5,90E-06;2,00E+00
16005600;5,85E-05;0,000106096;17,792526;4,78E-05;2,00E+00
16009200;6,33E-05;0,000120773;17,792526;6,41E-05;2
16012800;5,78E-05;0,00012653;17,792526;5,77E-05;2,00E+00
16016400;5,32E-05;0,00012723;29,080824;1,34E-04;0,00E+00
16020000;5,20E-05;0,000129834;29,080824;2,09E-04;0,00E+00
16023600;4,88E-05;0,000133985;29,080824;2,93E-04;0,00E+00
16027200;4,68E-05;0,000133667;29,080824;2,93E-04;0,00E+00
16030800;4,66E-05;0,000132568;72,398865;2,39E-04;0
16034400;4,24E-05;0,000129609;72,398865;1,71E-04;0
16038000;4,18E-05;0,000128532;72,398865;3,04E-04;0
16041600;4,00E-05;0,000125646;72,398865;3,60E-04;0
16045200;4,07E-05;0,000124457;29,46871;1,90E-04;0
16048800;4,28E-05;0,000124293;29,46871;8,87E-05;0
16052400;4,65E-05;0,000122394;29,46871;5,58E-05;0
16056000;4,96E-05;0,000118039;29,46871;8,21E-06;0
16059600;5,24E-05;0,000114696;-19,215921;0,00E+00;0
16063200;5,14E-05;0,000111219;-19,215921;0,00E+00;0
16066800;4,35E-05;0,000102885;-19,215921;0,00E+00;0
16070400;3,28E-05;9,61E-05;-19,215921;0,00E+00;0,00E+00
16074000;2,73E-05;9,17E-05;50,714577;0,00E+00;2,00E+00
16077600;2,67E-05;9,08E-05;50,714577;0,00E+00;2,00E+00
16081200;2,51E-05;9,27E-05;50,714577;0,00E+00;2,00E+00
16084800;2,67E-05;9,44E-05;50,714577;1,17E-06;2,00E+00
16088400;4,51E-05;9,73E-05;68,39091;8,21E-06;0,00E+00
16092000;6,71E-05;0,000110044;68,39091;4,35E-05;0,00E+00
16095600;7,26E-05;0,000121459;68,39091;5,44E-05;0
16099200;6,64E-05;0,000127056;68,39091;1,84E-04;0,00E+00
16102800;6,10E-05;0,000128745;-17,30835;1,64E-04;0,00E+00
16106400;5,97E-05;0,000130955;-17,30835;2,91E-04;0,00E+00
16110000;5,60E-05;0,000133739;-17,30835;3,78E-04;0,00E+00
16113600;5,37E-05;0,000132341;-17,30835;1,79E-04;0,00E+00
16117200;5,35E-05;0,000130143;27,061827;1,50E-04;2
16120800;4,87E-05;0,000126743;27,061827;1,51E-04;2
16124400;4,80E-05;0,000124375;27,061827;8,89E-05;2
16128000;4,59E-05;0,00012194;27,061827;1,46E-04;2
16131600;4,68E-05;0,000122361;-14,162427;1,68E-04;2
16135200;4,92E-05;0,000122357;-14,162427;7,49E-05;2
16138800;5,34E-05;0,000120742;-14,162427;3,04E-05;2
16142400;5,69E-05;0,000116853;-14,162427;3,78E-06;2
16146000;6,02E-05;0,000113077;60,64329;0;0
16149600;5,90E-05;0,000111166;60,64329;0;0
16153200;4,99E-05;0,000102788;60,64329;0;0
16156800;3,77E-05;9,70E-05;60,64329;0;0,00E+00
16160400;2,79E-05;9,42E-05;11,680289;0;0,00E+00
16164000;2,73E-05;9,32E-05;11,680289;0;0,00E+00
16167600;2,57E-05;9,33E-05;11,680289;0;0,00E+00
16171200;2,73E-05;9,51E-05;11,680289;1,17E-06;0,00E+00
16174800;4,61E-05;9,78E-05;-17,948898;1,56E-05;0,00E+00
16178400;6,86E-05;0,000110179;-17,948898;5,14E-05;0,00E+00
16182000;7,42E-05;0,000121671;-17,948898;0,000121497;0
16185600;6,79E-05;0,000126244;-17,948898;0,000348701;0,00E+00
16189200;6,24E-05;0,000126268;51,29461;0,000488663;2,00E+00
16192800;6,10E-05;0,000128215;51,29461;0,000617538;2,00E+00
16196400;5,72E-05;0,000131221;51,29461;0,000706523;2,00E+00
16200000;5,49E-05;0,00012957;51,29461;0,000746737;2,00E+00
16203600;5,47E-05;0,000127595;-23,275772;0,000351803;0
16207200;4,98E-05;0,000125165;-23,275772;0,00029471;0
16210800;4,90E-05;0,00012275;-23,275772;0,000389251;0
16214400;4,70E-05;0,000121051;-23,275772;0,000340674;0
16218000;4,78E-05;0,000121278;-20,611502;0,000161592;0
16221600;5,03E-05;0,000121475;-20,611502;9,03E-05;0
16225200;5,45E-05;0,000118483;-20,611502;5,57E-05;0
16228800;5,82E-05;0,000109635;-20,611502;4,89E-06;0
16232400;6,15E-05;0,000105678;0,988493;0;2
16236000;6,03E-05;0,000105394;0,988493;0;2
16239600;5,10E-05;0,000101086;0,988493;0;2
16243200;3,85E-05;9,51E-05;0,988493;0;2,00E+00
16246800;2,67E-05;9,31E-05;-13,557941;0;0,00E+00
16250400;2,61E-05;9,17E-05;-13,557941;0;0,00E+00
16254000;2,46E-05;9,18E-05;-13,557941;0;0,00E+00
16257600;2,61E-05;9,34E-05;-13,557941;5,18E-06;0,00E+00
16261200;4,41E-05;9,56E-05;79,47496;3,54E-05;0,00E+00
16264800;6,56E-05;0,000109661;79,47496;6,81E-05;0,00E+00
16268400;7,10E-05;0,000121397;79,47496;0,000131432;0
16272000;6,49E-05;0,000126101;79,47496;0,000258414;0,00E+00
16275600;5,96E-05;0,000127273;-2,245123;0,000371227;0,00E+00
16279200;5,84E-05;0,000129854;-2,245123;0,00053555;0,00E+00
16282800;5,47E-05;0,000131893;-2,245123;0,000566605;0,00E+00
16286400;5,25E-05;0,000129383;-2,245123;0,000523265;0,00E+00
16290000;5,23E-05;0,000127271;54,72964;0,000445949;0
16293600;4,76E-05;0,000125679;54,72964;0,00055669;0
16297200;4,69E-05;0,000124085;54,72964;0,000391255;0
16300800;4,49E-05;0,000123028;54,72964;0,000312309;0
16304400;4,57E-05;0,000123432;-4,175164;0,00012182;2
16308000;4,81E-05;0,000123737;-4,175164;5,35E-05;2
16311600;5,22E-05;0,000123559;-4,175164;2,85E-05;2
16315200;5,57E-05;0,000119565;-4,175164;1,98E-06;2
16318800;5,88E-05;0,000115726;54,503696;0;0
16322400;5,77E-05;0,000113368;54,503696;0;0
16326000;4,88E-05;0,0001054;54,503696;0;0
16329600;3,68E-05;9,95E-05;54,503696;0;0,00E+00
16333200;2,77E-05;9,69E-05;64,93887;0;2,00E+00
16336800;2,71E-05;9,45E-05;64,93887;0;2,00E+00
16340400;2,55E-05;9,43E-05;64,93887;0;2,00E+00
16344000;2,71E-05;9,60E-05;64,93887;1,18E-06;2,00E+00
16347600;4,58E-05;9,85E-05;58,68347;5,87E-06;0,00E+00
16351200;6,82E-05;0,000111534;58,68347;4,04E-05;0,00E+00
16354800;7,38E-05;0,000123249;58,68347;1,30E-04;0
16358400;6,74E-05;0,000128029;58,68347;2,78E-04;0,00E+00
16362000;6,20E-05;0,000129525;-14,679585;2,54E-04;2,00E+00
16365600;6,06E-05;0,000132288;-14,679585;1,16E-04;2,00E+00
16369200;5,69E-05;0,000134294;-14,679585;1,97E-04;2,00E+00
16372800;5,46E-05;0,000132296;-14,679585;2,87E-04;2,00E+00
16376400;5,43E-05;0,000129584;-4,23532;3,63E-04;2
16380000;4,95E-05;0,000127026;-4,23532;4,55E-04;2
16383600;4,87E-05;0,000125026;-4,23532;3,05E-04;2
16387200;4,67E-05;0,000124142;-4,23532;4,50E-04;2
16390800;4,75E-05;0,000124301;2,914094;3,43E-04;2
16394400;4,99E-05;0,000123669;2,914094;1,22E-04;2
16398000;5,42E-05;0,000121966;2,914094;3,73E-05;2
16401600;5,78E-05;0,000117017;2,914094;6,21E-06;2
16405200;6,11E-05;0,000112504;20,781605;0;0
16408800;5,99E-05;0,000110679;20,781605;0;0
16412400;5,07E-05;0,000102954;20,781605;0;0
16416000;3,83E-05;9,70E-05;20,781605;0;0,00E+00
16419600;2,87E-05;9,29E-05;30,833462;0;0,00E+00
16423200;2,80E-05;9,07E-05;30,833462;0;0,00E+00
16426800;2,64E-05;8,91E-05;30,833462;0;0,00E+00
16430400;2,80E-05;8,97E-05;30,833462;1,11E-06;0,00E+00
16434000;4,74E-05;8,86E-05;45,439358;1,34E-05;0,00E+00
16437600;7,05E-05;9,32E-05;45,439358;4,25E-05;0,00E+00
16441200;7,63E-05;9,83E-05;45,439358;6,84E-05;0
16444800;6,98E-05;0,000103259;45,439358;1,15E-04;0,00E+00
16448400;6,41E-05;0,000108114;58,74116;1,06E-04;0,00E+00
16452000;6,27E-05;0,000111008;58,74116;1,13E-04;0,00E+00
16455600;5,88E-05;0,000111526;58,74116;3,31E-04;0,00E+00
16459200;5,64E-05;0,000107971;58,74116;4,70E-04;0,00E+00
16462800;5,62E-05;0,000103233;3,924645;5,12E-04;0
16466400;5,12E-05;9,99E-05;3,924645;7,00E-04;0
16470000;5,04E-05;9,85E-05;3,924645;4,09E-04;0
16473600;4,83E-05;9,89E-05;3,924645;3,06E-04;0
16477200;4,91E-05;0,000100766;-2,387655;1,13E-04;2
16480800;5,17E-05;0,000104117;-2,387655;1,58E-04;2
16484400;5,61E-05;0,000104391;-2,387655;5,48E-05;2
16488000;5,98E-05;0,000100519;-2,387655;1,42E-05;2
16491600;6,32E-05;9,87E-05;-12,417263;0;2
16495200;6,20E-05;9,82E-05;-12,417263;0;2
16498800;5,24E-05;9,32E-05;-12,417263;0;2
16502400;3,96E-05;8,66E-05;-12,417263;0;2,00E+00
16506000;3,05E-05;8,40E-05;-10,211664;0;0,00E+00
16509600;2,94E-05;8,31E-05;-10,211664;0;0,00E+00
16513200;2,81E-05;8,27E-05;-10,211664;0;0,00E+00
16516800;3,08E-05;8,26E-05;-10,211664;5,21E-06;0,00E+00
16520400;4,64E-05;8,05E-05;-27,880196;2,73E-05;0,00E+00
16524000;7,18E-05;8,20E-05;-27,880196;6,27E-05;0,00E+00
16527600;8,17E-05;8,52E-05;-27,880196;0,000139842;0
16531200;7,30E-05;8,86E-05;-27,880196;0,000351668;0,00E+00
16534800;6,95E-05;9,20E-05;68,29379;0,000464936;0,00E+00
16538400;6,46E-05;9,53E-05;68,29379;0,000626642;0,00E+00
16542000;6,15E-05;9,82E-05;68,29379;0,000713224;0,00E+00
16545600;5,87E-05;9,55E-05;68,29379;0,000562725;0,00E+00
16549200;5,74E-05;9,23E-05;0,0357919;0,000326663;0
16552800;5,56E-05;9,09E-05;0,0357919;0,000266389;0
16556400;5,36E-05;9,02E-05;0,0357919;0,000338922;0
16560000;5,42E-05;9,07E-05;0,0357919;0,000389451;0
16563600;5,58E-05;9,35E-05;48,35288;0,000179398;0
16567200;5,87E-05;9,77E-05;48,35288;5,26E-05;0
16570800;6,34E-05;9,96E-05;48,35288;3,69E-06;0
16574400;6,79E-05;9,94E-05;48,35288;0;0
16578000;6,96E-05;9,93E-05;-20,967192;0;2
16581600;6,65E-05;0,000101051;-20,967192;0;2
16585200;5,48E-05;9,63E-05;-20,967192;0;2
16588800;4,02E-05;9,03E-05;-20,967192;0;2,00E+00
16592400;2,84E-05;8,84E-05;-26,347029;0;0,00E+00
16596000;2,77E-05;8,97E-05;-26,347029;0;0,00E+00
16599600;2,61E-05;8,94E-05;-26,347029;0;0,00E+00
16603200;2,77E-05;9,08E-05;-26,347029;0;0,00E+00
16606800;4,69E-05;9,45E-05;56,09609;2,15E-06;2,00E+00
16610400;6,98E-05;0,000109723;56,09609;5,00E-05;2,00E+00
16614000;7,55E-05;0,000121878;56,09609;0,000129759;2
16617600;6,90E-05;0,000129167;56,09609;0,00020035;2,00E+00
16621200;6,34E-05;0,000131713;75,23724;0,000125492;0,00E+00
16624800;6,21E-05;0,000134287;75,23724;0,000173814;0,00E+00
16628400;5,82E-05;0,000136989;75,23724;0,00022214;0,00E+00
16632000;5,59E-05;0,000135446;75,23724;0,000328297;0,00E+00
16635600;5,56E-05;0,000134255;52,72032;0,000313503;0
16639200;5,06E-05;0,000132198;52,72032;0,000389345;0
16642800;4,99E-05;0,000129007;52,72032;0,000382604;0
16646400;4,78E-05;0,000127965;52,72032;0,000302359;0
16650000;4,86E-05;0,000127724;26,343927;0,000228673;2
16653600;5,11E-05;0,000126487;26,343927;0,00017001;2
16657200;5,55E-05;0,000124764;26,343927;5,42E-05;2
16660800;5,92E-05;0,000120081;26,343927;8,19E-06;2
16664400;6,26E-05;0,000117195;12,643988;0;2
16668000;6,13E-05;0,000113691;12,643988;0;2
16671600;5,19E-05;0,000105488;12,643988;0;2
16675200;3,92E-05;9,99E-05;12,643988;0;2,00E+00
16678800;2,34E-05;9,88E-05;1,810747;0;2,00E+00
16682400;2,29E-05;9,54E-05;1,810747;0;2,00E+00
16686000;2,16E-05;9,48E-05;1,810747;0;2,00E+00
16689600;2,29E-05;9,57E-05;1,810747;1,18E-06;2,00E+00
16693200;3,88E-05;9,82E-05;77,6912;4,33E-06;0,00E+00
16696800;5,77E-05;0,00011145;77,6912;5,80E-05;0,00E+00
16700400;6,24E-05;0,000122157;77,6912;1,02E-04;0
16704000;5,71E-05;0,000127666;77,6912;2,84E-04;0,00E+00
16707600;5,24E-05;0,00012976;2,666479;2,36E-04;0,00E+00
16711200;5,13E-05;0,000133066;2,666479;4,24E-04;0,00E+00
16714800;4,81E-05;0,000135139;2,666479;4,67E-04;0,00E+00
16718400;4,62E-05;0,000132916;2,666479;4,57E-04;0,00E+00
16722000;4,60E-05;0,000131434;49,11367;4,07E-04;0
16725600;4,18E-05;0,00012925;49,11367;5,27E-04;0
16729200;4,12E-05;0,000128106;49,11367;5,14E-04;0
16732800;3,95E-05;0,000125992;49,11367;4,30E-04;0
16736400;4,02E-05;0,000124739;46,353767;3,12E-04;2
16740000;4,23E-05;0,000123604;46,353767;1,19E-04;2
16743600;4,59E-05;0,000122803;46,353767;3,32E-05;2
16747200;4,89E-05;0,000118716;46,353767;6,23E-06;2
16750800;5,17E-05;0,00011511;67,029076;0,00E+00;0
16754400;5,07E-05;0,000112291;67,029076;0,00E+00;0
16758000;4,29E-05;0,000103777;67,029076;0,00E+00;0
16761600;3,24E-05;9,79E-05;67,029076;0,00E+00;0,00E+00
16765200;1,65E-05;9,42E-05;23,556183;0,00E+00;2,00E+00
16768800;1,61E-05;9,30E-05;23,556183;0,00E+00;2,00E+00
16772400;1,52E-05;9,38E-05;23,556183;0,00E+00;2,00E+00
16776000;1,61E-05;9,58E-05;23,556183;1,18E-06;2,00E+00
16779600;2,73E-05;9,87E-05;-3,690868;1,48E-05;2,00E+00
16783200;4,06E-05;0,000111776;-3,690868;4,72E-05;2,00E+00
16786800;4,39E-05;0,000122721;-3,690868;1,07E-04;2
16790400;4,01E-05;0,000128741;-3,690868;3,12E-04;2,00E+00
16794000;3,69E-05;0,00013037;16,922972;4,53E-04;2,00E+00
16797600;3,61E-05;0,000133231;16,922972;6,12E-04;2,00E+00
16801200;3,38E-05;0,000135683;16,922972;6,66E-04;2,00E+00
16804800;3,25E-05;0,00013457;16,922972;6,62E-04;2,00E+00
16808400;3,23E-05;0,000133061;28,148521;6,61E-04;0
16812000;2,94E-05;0,00013056;28,148521;6,49E-04;0
16815600;2,90E-05;0,000128681;28,148521;5,79E-04;0
16819200;2,78E-05;0,000125014;28,148521;4,33E-04;0
16822800;2,83E-05;0,000124516;2,715559;3,06E-04;0
16826400;2,97E-05;0,000126751;2,715559;1,14E-04;0
16830000;3,22E-05;0,000126158;2,715559;4,64E-05;0
16833600;3,44E-05;0,000122009;2,715559;7,29E-06;0
16837200;3,64E-05;0,000118931;-29,504753;0;0
16840800;3,56E-05;0,000115095;-29,504753;0;0
